id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,subtitle,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,narrator_short_bio,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
FfX5UnQCVS,SbciVohPEN,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-11-09T21:00:00.000Z,23,Arctic Cruise,ko,0-default,Float alongside icebergs under the Northern Lights in the breathtaking waters of Greenland.,b6414fcbcf15b0bc3e8da3d4ce2370a3,False,True,sleep_stories,generic,False,2021-11-03T19:11:48.741Z,2025-05-14T20:14:36.257Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,Bw8mKSyGDF,Bang Woo Ho,"산과 강과 바다를 좋아하고, 장작불을 좋아 하는 성우 방우호 입니다. 

저의 목소리가 여러분의 마음속에 따듯함으로 깃들길 소망합니다. ",,False,2021-04-01T20:46:15.123Z,2021-04-01T20:58:13.317Z,38c423a60987258dfcb9021b11309f0a,image,image/jpeg,126362,https://assets.calm.com/38c423a60987258dfcb9021b11309f0a.jpeg,800,809,"['#7f7f7f', '#424242']",7d3850347e8a516b0faa50741fccc9c2,image,image/jpeg,10924009,https://assets.calm.com/7d3850347e8a516b0faa50741fccc9c2.jpeg,1920,1920,"['#05c8ca', '#043b7d']",bc9e920007c63ebfe6c2fb27600e363b,image,image/jpeg,270624,https://assets.calm.com/bc9e920007c63ebfe6c2fb27600e363b.jpeg,2000,2000,"['#0478bc', '#044185']",bc9e920007c63ebfe6c2fb27600e363b,image,image/jpeg,270624,https://assets.calm.com/bc9e920007c63ebfe6c2fb27600e363b.jpeg,2000,2000,"['#0478bc', '#044185']",7d3850347e8a516b0faa50741fccc9c2,image,image/jpeg,10924009,https://assets.calm.com/7d3850347e8a516b0faa50741fccc9c2.jpeg,1920,1920,"['#05c8ca', '#043b7d']",,,,,,,,,,,
DEO_XHBSGf,aReczCOVwV,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-08-25T19:00:00.000Z,61,Beauty And The Beast,ko,0-default,"Snuggle up and journey to a fairytale world full of enchanted forests and magic castles, in tonight’s beloved classic, Beauty and the Beast",d1e4a1a9464514a43fc25a63e2302a02,False,True,sleep_stories,generic,False,2020-08-25T19:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,N32wq7qv,Jeanne-Marie Leprince,True,VUy61kdt1u,Kang Yeong Ho,"Un talent vocal à la voix apaisante et pleine de charme. Sa voix a pu être entendue dans des promotions d'entreprise, des publicités, des narrations de livres audio et bien d'autres contenus encore.",,False,2020-05-03T14:28:18.495Z,2020-05-03T14:31:52.633Z,ae5f8360ca897e5b3c43db914c1e3e71,image,image/jpeg,449288,https://assets.calm.com/ae5f8360ca897e5b3c43db914c1e3e71.jpeg,929,929,"['#5e6e76', '#e4e8ef', '#b7b0bf']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",4b8784ab0744f82581a3f60b3c87dd19,image,image/jpeg,7634120,https://assets.calm.com/4b8784ab0744f82581a3f60b3c87dd19.jpeg,1920,1920,"['#d9131a', '#041440']",4b8784ab0744f82581a3f60b3c87dd19,image,image/jpeg,7634120,https://assets.calm.com/4b8784ab0744f82581a3f60b3c87dd19.jpeg,1920,1920,"['#d9131a', '#041440']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",,,,,,,,,,,
UMpA7pRszg,h5jmXpN-Bp,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-05-11T19:00:00.000Z,47,Twilight to Moonlight,ko,0-default,Drift away to the sleepy countryside in this story told entirely through the sounds of nature.,2a961b1a7f95ab672ad93151d0213fc7,False,True,sleep_stories,generic,False,2021-04-29T21:32:16.771Z,2021-08-17T18:32:20.054Z,Histoire pour dormir,D3v5oyD3,Casey Langfelder,True,U-YfYauWFX,Kim Min Joo,"안녕하세요. 저는 '성우 김민주'입니다!
혹시 잘 주무시나요? 요즘은 누워서 뒤척이면서 잠 못 이루는 경우가 참 많은 것 같습니다.
제 낭독으로 오늘의 힘듦을 잠시 내려놓고, 당신을 편안하게 할 수 있다면 정말 뿌듯할 것 입니다.",,False,2021-04-29T21:40:23.822Z,2021-04-29T21:41:00.119Z,1f39148f9b1fe2306e17e164bca2239f,image,image/jpeg,180828,https://assets.calm.com/1f39148f9b1fe2306e17e164bca2239f.jpeg,797,798,"['#847c7a', '#44403f']",765317dc403ef36be4c1d20c6a9b7594,image,image/jpeg,744165,https://assets.calm.com/765317dc403ef36be4c1d20c6a9b7594.jpeg,1920,1920,"['#e7830d', '#054a7c']",7c86bfda4bbb805f4324b0a19c8e966a,image,image/jpeg,3336085,https://assets.calm.com/7c86bfda4bbb805f4324b0a19c8e966a.jpeg,2000,2000,"['#ea850c', '#05548b']",7c86bfda4bbb805f4324b0a19c8e966a,image,image/jpeg,3336085,https://assets.calm.com/7c86bfda4bbb805f4324b0a19c8e966a.jpeg,2000,2000,"['#ea850c', '#05548b']",765317dc403ef36be4c1d20c6a9b7594,image,image/jpeg,744165,https://assets.calm.com/765317dc403ef36be4c1d20c6a9b7594.jpeg,1920,1920,"['#e7830d', '#054a7c']",,,,,,,,,,,
VimxkK-0pQ,ZJsUWpWMDc,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-03-03T00:00:00.000Z,50,The Black Pearls of Tahiti,ko,0-default,Let Kim Sang Baek take you on a journey to discover the history of the Pacific’s most precious treasure.,d79fa270fa0e0f63693408704ac270b9,False,True,sleep_stories,generic,False,2021-03-03T00:00:00.000Z,2021-08-17T18:31:47.860Z,Histoire pour dormir,r42XLLJp,Candace Rardon,True,_vbOr33-Rp,Kim Sang Baek,"Même si je sais écouter, je refuse d'accepter les idées toutes faites.
Je recherche la stabilité, mais j'essaie de ne pas suivre le troupeau. 
J'essaie toujours de trouver quelque chose de nouveau, mais j'apprécie aussi la contemplation",,False,2020-05-08T01:40:23.823Z,2020-05-08T01:43:48.167Z,7527106d0bdd65e238d68f7f8236ccf1,image,image/jpeg,75559,https://assets.calm.com/7527106d0bdd65e238d68f7f8236ccf1.jpeg,359,359,"['#c6b09a', '#2b272c', '#514644']",8e46dbc6f1e001217767aa4c89040305,image,image/jpeg,439159,https://assets.calm.com/8e46dbc6f1e001217767aa4c89040305.jpeg,1920,1920,"['#3c8aac', '#136097']",5a842096000dd321a374ab55cad5bf36,image,image/jpeg,2205682,https://assets.calm.com/5a842096000dd321a374ab55cad5bf36.jpeg,2000,2000,"['#226283', '#275a58']",5a842096000dd321a374ab55cad5bf36,image,image/jpeg,2205682,https://assets.calm.com/5a842096000dd321a374ab55cad5bf36.jpeg,2000,2000,"['#226283', '#275a58']",3d184be0b3e28cf62a2d8abf5379fba9,image,image/jpeg,161063,https://assets.calm.com/3d184be0b3e28cf62a2d8abf5379fba9.jpeg,1125,300,"['#cca889', '#5c4028']",Non-Fiction,3d184be0b3e28cf62a2d8abf5379fba9,image,image/jpeg,161063.0,https://assets.calm.com/3d184be0b3e28cf62a2d8abf5379fba9.jpeg,1125.0,300.0,"['#cca889', '#5c4028']",,
yI-SoWWxbA,X5-n5rmnYa,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-10-12T19:00:00.000Z,27,The Kite Maker of Kathmandu,ko,0-default,Join a family of kite makers in Nepal as they keep a wondrous tradition alive.,2769cfa2fe0687ff1ff79167e1a7aa0b,False,True,sleep_stories,generic,False,2021-09-27T13:15:07.425Z,2021-10-12T17:31:38.495Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,w9Lakt8wV5,Daniel Kim,"“잠잘 때 들려주는 이야기”라는 유튜브 채널을 통해 10만명 이상의 구독자분들께 단잠을 선물해 드리고 있는프리랜서 성우입니다. 그 외 광고, 나레이션, 영어 학습 앱, 영화, 게임 기타 등등 일상의 다양한 분야에서
여러분과 함께하고 있습니다. 온화하고 부담없는 목소리로 듣는 이의 삶에 좋은 영향이 되고자 항상 노력합니다. 독서, 요리, 클래식 음악 감상, 귀여운 동물들, 산책, 그리고 목적 없이 가는 여행을 좋아합니다.",,False,2021-07-30T18:45:45.134Z,2021-07-30T18:48:04.866Z,a5c266467a577930e73a11651b2320fc,image,image/jpeg,220482,https://assets.calm.com/a5c266467a577930e73a11651b2320fc.jpeg,620,620,"['#d48464', '#67321c']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",d2ea437a028144bee9f89aa98578250a,image,image/jpeg,12162821,https://assets.calm.com/d2ea437a028144bee9f89aa98578250a.jpeg,2000,2000,"['#9f2c12', '#87230d']",d2ea437a028144bee9f89aa98578250a,image,image/jpeg,12162821,https://assets.calm.com/d2ea437a028144bee9f89aa98578250a.jpeg,2000,2000,"['#9f2c12', '#87230d']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",,,,,,,,,,,
Gf_3qXDufc,P9za70f8vd,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-06-29T18:30:00.000Z,42,The Beauty of Belize,ko,0-default,"Discover the rainforest, caves, and the deep sea in a country that inspires easy wanderings and relaxation.",6e5e958609ed4e95deae2a0685aec44b,False,True,sleep_stories,generic,False,2021-06-09T19:32:00.858Z,2021-08-17T18:32:30.904Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,Bw8mKSyGDF,Bang Woo Ho,"산과 강과 바다를 좋아하고, 장작불을 좋아 하는 성우 방우호 입니다. 

저의 목소리가 여러분의 마음속에 따듯함으로 깃들길 소망합니다. ",,False,2021-04-01T20:46:15.123Z,2021-04-01T20:58:13.317Z,38c423a60987258dfcb9021b11309f0a,image,image/jpeg,126362,https://assets.calm.com/38c423a60987258dfcb9021b11309f0a.jpeg,800,809,"['#7f7f7f', '#424242']",dff2c4c19993e3069fe0ac7dc3d6e985,image,image/jpeg,3508651,https://assets.calm.com/dff2c4c19993e3069fe0ac7dc3d6e985.jpeg,2000,2000,"['#1a79d7', '#0571a8']",3f9a1c635a5c65ec5bb856f62c61e65e,image,image/jpeg,3341245,https://assets.calm.com/3f9a1c635a5c65ec5bb856f62c61e65e.jpeg,2000,2000,"['#1b8be7', '#056ea0']",3f9a1c635a5c65ec5bb856f62c61e65e,image,image/jpeg,3341245,https://assets.calm.com/3f9a1c635a5c65ec5bb856f62c61e65e.jpeg,2000,2000,"['#1b8be7', '#056ea0']",dff2c4c19993e3069fe0ac7dc3d6e985,image,image/jpeg,3508651,https://assets.calm.com/dff2c4c19993e3069fe0ac7dc3d6e985.jpeg,2000,2000,"['#1a79d7', '#0571a8']",,,,,,,,,,,
4NbOBIXDB6,Qx6ltrGiHA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-05-19T19:00:00.000Z,74,The Cornish Riviera Express,ko,0-default,Step aboard the Cornish Riviera Express for a relaxing train ride from London’s Paddington Station to the sleepy seaside town of Penzance.,abb267bb5780f36eacec478d851e8184,False,True,sleep_stories,generic,False,2020-05-20T00:43:39.199Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,VUy61kdt1u,Kang Yeong Ho,"Un talent vocal à la voix apaisante et pleine de charme. Sa voix a pu être entendue dans des promotions d'entreprise, des publicités, des narrations de livres audio et bien d'autres contenus encore.",,False,2020-05-03T14:28:18.495Z,2020-05-03T14:31:52.633Z,ae5f8360ca897e5b3c43db914c1e3e71,image,image/jpeg,449288,https://assets.calm.com/ae5f8360ca897e5b3c43db914c1e3e71.jpeg,929,929,"['#5e6e76', '#e4e8ef', '#b7b0bf']",15fc9070c7fef4db33dd23307c117c8e,image,image/jpeg,11027122,https://assets.calm.com/15fc9070c7fef4db33dd23307c117c8e.jpeg,1920,1920,"['#93b22e', '#405d0b']",742e983abc0eb576e25ee5700c52da11,image,image/jpeg,10848063,https://assets.calm.com/742e983abc0eb576e25ee5700c52da11.jpeg,1920,1920,"['#8db55a', '#668b0c']",742e983abc0eb576e25ee5700c52da11,image,image/jpeg,10848063,https://assets.calm.com/742e983abc0eb576e25ee5700c52da11.jpeg,1920,1920,"['#8db55a', '#668b0c']",15fc9070c7fef4db33dd23307c117c8e,image,image/jpeg,11027122,https://assets.calm.com/15fc9070c7fef4db33dd23307c117c8e.jpeg,1920,1920,"['#93b22e', '#405d0b']",,,,,,,,,,,
er5JsEG_ve,LzhPgm7Ro5,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-05-15T19:00:00.000Z,75,Meandering Down the Oxford Canal,ko,0-default,Join Kim Sang Baek on a relaxing boat ride through the scenic canals of England's picturesque countryside.,238397e5a0b4254615c27c3ae5cb652c,False,True,sleep_stories,generic,False,2020-05-15T22:47:46.069Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,_vbOr33-Rp,Kim Sang Baek,"Même si je sais écouter, je refuse d'accepter les idées toutes faites.
Je recherche la stabilité, mais j'essaie de ne pas suivre le troupeau. 
J'essaie toujours de trouver quelque chose de nouveau, mais j'apprécie aussi la contemplation",,False,2020-05-08T01:40:23.823Z,2020-05-08T01:43:48.167Z,7527106d0bdd65e238d68f7f8236ccf1,image,image/jpeg,75559,https://assets.calm.com/7527106d0bdd65e238d68f7f8236ccf1.jpeg,359,359,"['#c6b09a', '#2b272c', '#514644']",0ee33ce47113b70bee8dc83af3fb1eb9,image,image/jpeg,10690353,https://assets.calm.com/0ee33ce47113b70bee8dc83af3fb1eb9.jpeg,1920,1920,"['#b53d37', '#706d0c']",1f9d6c133aa9a8a216b65fe1e78bb7cb,image,image/jpeg,10647937,https://assets.calm.com/1f9d6c133aa9a8a216b65fe1e78bb7cb.jpeg,1920,1920,"['#dae717', '#71780c']",1f9d6c133aa9a8a216b65fe1e78bb7cb,image,image/jpeg,10647937,https://assets.calm.com/1f9d6c133aa9a8a216b65fe1e78bb7cb.jpeg,1920,1920,"['#dae717', '#71780c']",0ee33ce47113b70bee8dc83af3fb1eb9,image,image/jpeg,10690353,https://assets.calm.com/0ee33ce47113b70bee8dc83af3fb1eb9.jpeg,1920,1920,"['#b53d37', '#706d0c']",,,,,,,,,,,
5778lUzbBC,wNTZToVbrO,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-02-16T23:00:00.000Z,15,Islands of the Puget Sound,ko,0-default,"Explore a tranquil island in the Pacific Northwest, where eagles nest and mountains rise up from the sea.",7485a606172dac85ca2b23822a992a38,False,True,sleep_stories,generic,False,2022-01-06T18:14:09.596Z,2022-02-16T00:05:55.772Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,xlskXrXlIg,Park Min Ki,"안녕하세요. 세상을 따뜻하게 바라보는 대교 출신의 성우입니다.
현재 프리랜서로 활동 중이며
더빙과 오디오북 등을 통해 여러분에게도 따뜻함과 즐거움을 드리기 위해 노력하고 있습니다.
",,False,2021-03-09T14:03:43.316Z,2021-03-09T15:33:08.533Z,693b82996f348c3ce749922cfbdefcbb,image,image/jpeg,470301,https://assets.calm.com/693b82996f348c3ce749922cfbdefcbb.jpeg,1080,1080,"['#c5a354', '#623a2e']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",8a9c0a6d5eacdc4bf27138599fbdd9e0,image,image/jpeg,2981896,https://assets.calm.com/8a9c0a6d5eacdc4bf27138599fbdd9e0.jpeg,2000,2000,"['#045c9a', '#045496']",8a9c0a6d5eacdc4bf27138599fbdd9e0,image,image/jpeg,2981896,https://assets.calm.com/8a9c0a6d5eacdc4bf27138599fbdd9e0.jpeg,2000,2000,"['#045c9a', '#045496']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",,,,,,,,,,,
hE6Dy1C7zc,CWgBp5WqE3,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-22T08:00:00.000Z,50,Into the Library,ko,0-default,Explore the ancient book collection inside one of the world’s most magical libraries.,89cf19e704ba023466d49dfcc7ba172b,False,True,sleep_stories,generic,False,2020-12-03T23:36:58.506Z,2021-08-17T18:31:17.141Z,Histoire pour dormir,xY9kj1j5,Marion Katrina Poerio,True,zBhcK-JXNa,Yongsoo Chang,"Riche carrière dans de nombreux domaines nécessitant une voix off, tels que des vidéos de formation pour les enseignants du primaire et du secondaire, des vidéoconférences universitaires, du matériel de formation dans le secteur privé et public, des vidéos promotionnelles, des publicités, des messageries vocales et des vidéos de campagnes électorales.",Il travaille en tant que voix indépendante depuis 2014.,False,2019-09-03T20:44:49.609Z,2019-09-03T20:47:35.580Z,ca564a788d46ecb6feebc71a6a8a95aa,image,image/png,8960827,https://assets.calm.com/ca564a788d46ecb6feebc71a6a8a95aa.png,3000,3000,"['#b6afa9', '#1e2b2c', '#594137']",f6ace248c4da9590bb86228056022125,image,image/jpeg,8090452,https://assets.calm.com/f6ace248c4da9590bb86228056022125.jpeg,1920,1920,"['#bc6523', '#792e13']",91ba331864f2006ec887930e150cc8ed,image,image/jpeg,11005615,https://assets.calm.com/91ba331864f2006ec887930e150cc8ed.jpeg,1920,1920,"['#b5662a', '#702c11']",91ba331864f2006ec887930e150cc8ed,image,image/jpeg,11005615,https://assets.calm.com/91ba331864f2006ec887930e150cc8ed.jpeg,1920,1920,"['#b5662a', '#702c11']",f6ace248c4da9590bb86228056022125,image,image/jpeg,8090452,https://assets.calm.com/f6ace248c4da9590bb86228056022125.jpeg,1920,1920,"['#bc6523', '#792e13']",,,,,,,,,,,
zTemLW-7LM,f5ZePMRo69,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-01T18:00:00.000Z,50,Kingdom of the Sky,ko,0-default,"Trek across the mountains of Lesotho with Son Su Ho, in partnership with (RED)",ca024d60c0d4b1a433733f7725b7df41,False,True,sleep_stories,generic,False,2020-12-01T18:00:00.000Z,2021-08-17T18:31:04.674Z,Histoire pour dormir,E2PP77Oq,Faith Adiele,True,ccHQjNQt8U,Son Su Ho,"Acteur de voix chez CJ E&amp;M Tooniverse 
 Il possède une vaste expérience dans des domaines aussi variés que l'animation, les émissions de télévision, les documentaires et les publicités. Il a prêté sa voix à plus de 500 annonces, à la télévision comme à la radio. L'une de ses créations les plus célèbres inclut la série de tvN <Little House In The Forest>",,False,2019-09-27T20:36:40.347Z,2019-10-07T14:54:56.925Z,47daf0eb4dcdeb3b3eab65c981b730f8,image,image/png,4201583,https://assets.calm.com/47daf0eb4dcdeb3b3eab65c981b730f8.png,3000,3000,"['#3d3727', '#cea26f', '#9b9c88']",484cb2d13facd2e3861462a78c4a6558,image,image/jpeg,12104945,https://assets.calm.com/484cb2d13facd2e3861462a78c4a6558.jpeg,2000,2000,"['#06235b', '#a9b3c0', '#599bd3']",7df97af2220a80a194e878f85339cc05,image,image/jpeg,12064098,https://assets.calm.com/7df97af2220a80a194e878f85339cc05.jpeg,2000,2000,"['#07235a', '#acb5c2', '#589bd3']",7df97af2220a80a194e878f85339cc05,image,image/jpeg,12064098,https://assets.calm.com/7df97af2220a80a194e878f85339cc05.jpeg,2000,2000,"['#07235a', '#acb5c2', '#589bd3']",484cb2d13facd2e3861462a78c4a6558,image,image/jpeg,12104945,https://assets.calm.com/484cb2d13facd2e3861462a78c4a6558.jpeg,2000,2000,"['#06235b', '#a9b3c0', '#599bd3']",,,,,,,,,,2020-12-01T18:00:00.000Z,2020-12-08T18:00:00.000Z
dO6vJkcO6t,7_0QUtHpTy,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-11-12T23:20:08.774Z,92,The River Wild,ko,0-default,"Tonight, drift off to the calming sounds of soothing jazz and historic riverboats as you journey across the famed Mississippi River.",7b4bcb4fd3dbf6f1fa19da5cfc3a75ff,False,True,sleep_stories,generic,False,2019-11-12T22:43:27.817Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,ccHQjNQt8U,Son Su Ho,"Acteur de voix chez CJ E&amp;M Tooniverse 
 Il possède une vaste expérience dans des domaines aussi variés que l'animation, les émissions de télévision, les documentaires et les publicités. Il a prêté sa voix à plus de 500 annonces, à la télévision comme à la radio. L'une de ses créations les plus célèbres inclut la série de tvN <Little House In The Forest>",,False,2019-09-27T20:36:40.347Z,2019-10-07T14:54:56.925Z,47daf0eb4dcdeb3b3eab65c981b730f8,image,image/png,4201583,https://assets.calm.com/47daf0eb4dcdeb3b3eab65c981b730f8.png,3000,3000,"['#3d3727', '#cea26f', '#9b9c88']",6f611e8eae5c874c783dc657703b81ea,image,image/jpeg,9252765,https://assets.calm.com/6f611e8eae5c874c783dc657703b81ea.jpeg,1920,1920,"['#0c56a1', '#084c9a']",a419ae15408211b1dac7bf88082de7af,image,image/jpeg,7684237,https://assets.calm.com/a419ae15408211b1dac7bf88082de7af.jpeg,1920,1920,"['#1a417f', '#04326b']",a419ae15408211b1dac7bf88082de7af,image,image/jpeg,7684237,https://assets.calm.com/a419ae15408211b1dac7bf88082de7af.jpeg,1920,1920,"['#1a417f', '#04326b']",6f611e8eae5c874c783dc657703b81ea,image,image/jpeg,9252765,https://assets.calm.com/6f611e8eae5c874c783dc657703b81ea.jpeg,1920,1920,"['#0c56a1', '#084c9a']",,,,,,,,,,,
q3N8KaSpfw,8-qvKaFYVj,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-10-27T17:00:00.000Z,52,Ancient Paths of Anatolia,ko,0-default,"Delight in the sights of the Turkish landscape, on this two-hundred-mile journey along a footpath centuries old.",e814aa930d90b7e50facc0d447963117,False,True,sleep_stories,generic,False,2020-10-27T17:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,9FEBqrk3UA,Jo Kyu Joon ,"KBS 33기 공채 성우.
극단 '소리로통하다-소통' 단장,
드라마 '슬기로운 감빵생활' 출연 등,
성우뿐만 아니라 연기 등 다방면에서 활동 중이다.",,False,2020-09-29T11:59:51.506Z,2020-09-29T12:00:55.534Z,06d3dbece4abec204b96ed43b6057555,image,image/jpeg,6923988,https://assets.calm.com/06d3dbece4abec204b96ed43b6057555.jpeg,3648,3648,"['#463633', '#e2c9c4', '#a3a2a8']",0c0eeb89fba7a7934c445966e6310c9a,image,image/png,5192230,https://assets.calm.com/0c0eeb89fba7a7934c445966e6310c9a.png,1920,1920,"['#0454ad', '#043486']",31bdc6d018390b0e633e99cb0e785687,image,image/jpeg,9847215,https://assets.calm.com/31bdc6d018390b0e633e99cb0e785687.jpeg,1920,1920,"['#0756b6', '#043486']",31bdc6d018390b0e633e99cb0e785687,image,image/jpeg,9847215,https://assets.calm.com/31bdc6d018390b0e633e99cb0e785687.jpeg,1920,1920,"['#0756b6', '#043486']",0c0eeb89fba7a7934c445966e6310c9a,image,image/png,5192230,https://assets.calm.com/0c0eeb89fba7a7934c445966e6310c9a.png,1920,1920,"['#0454ad', '#043486']",,,,,,,,,,,
pQnWdncd-t,64BOwAx5Fz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-05-17T17:00:00.000Z,14,Guardians of Estonia,ko,0-default,"Explore the cities, wetlands, and woodlands of a country protected by both man and spirit. Music composed by Arvo Pärt.",ddceb525c424647ddb9880658b1221bd,False,True,sleep_stories,generic,False,2022-05-05T17:56:49.024Z,2022-05-16T14:39:56.133Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,9FEBqrk3UA,Jo Kyu Joon ,"KBS 33기 공채 성우.
극단 '소리로통하다-소통' 단장,
드라마 '슬기로운 감빵생활' 출연 등,
성우뿐만 아니라 연기 등 다방면에서 활동 중이다.",,False,2020-09-29T11:59:51.506Z,2020-09-29T12:00:55.534Z,06d3dbece4abec204b96ed43b6057555,image,image/jpeg,6923988,https://assets.calm.com/06d3dbece4abec204b96ed43b6057555.jpeg,3648,3648,"['#463633', '#e2c9c4', '#a3a2a8']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",849785ddabc2c6f0b7b2e320113f2410,image,image/jpeg,6527145,https://assets.calm.com/849785ddabc2c6f0b7b2e320113f2410.jpeg,2000,2000,"['#c1c10f', '#547e0a']",849785ddabc2c6f0b7b2e320113f2410,image,image/jpeg,6527145,https://assets.calm.com/849785ddabc2c6f0b7b2e320113f2410.jpeg,2000,2000,"['#c1c10f', '#547e0a']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",,,,,,,,,,,
