id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,featured_start_at,featured_end_at,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,narrator_medium_bio,metadata_exclude_from_search,narrator_short_bio,subtitle,restricted_to_products,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors
W7VWlEr,QPjzZpJNv,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.292Z,198,The Gift of the Magi,en,0-default,"Join us for O. Henry's sweet and witty tale of true generosity and love, with music by Ophylia Wispling.",9c8f41da7b2006bae397531f507e32ee,False,True,sleep_stories,generic,False,2017-02-02T21:29:12.940Z,2025-03-25T17:11:19.774Z,Schlafgeschichte,rAVq2AZB,O. Henry,True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",d0711b31af6d70a759937c9685866723,image,image/jpeg,197679,https://assets.calm.com/d0711b31af6d70a759937c9685866723.jpeg,1920,1920,"['#de7606', '#a15207']",0df76760ea995faac087f8bc7d15a3f4,image,image/jpeg,173091,https://assets.calm.com/0df76760ea995faac087f8bc7d15a3f4.jpeg,2400,2400,"['#944b05', '#844305']",1e207782fd86c771834ed7d1184a0bf9,image,image/jpeg,45099.0,https://assets.calm.com/1e207782fd86c771834ed7d1184a0bf9.jpeg,1125.0,300.0,"['#b17a3a', '#743c0a']",0df76760ea995faac087f8bc7d15a3f4,image,image/jpeg,173091,https://assets.calm.com/0df76760ea995faac087f8bc7d15a3f4.jpeg,2400,2400,"['#944b05', '#844305']",1e207782fd86c771834ed7d1184a0bf9,image,image/jpeg,45099,https://assets.calm.com/1e207782fd86c771834ed7d1184a0bf9.jpeg,1125,300,"['#b17a3a', '#743c0a']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,Fiction,,,,,,,,,,,
EJNjNro24,NklVjVHihV,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-05-14T00:03:06.471Z,135,Wild Sweden,en,0-default,Relax and travel to the sleepy serene wilderness of Sweden in tonight’s calming tale full of tranquil forests and fascinating wildlife.,c9b8e578e0521a6982a3af11f1be2d0f,False,True,sleep_stories,generic,False,2018-04-26T22:41:07.518Z,2025-03-10T16:28:21.982Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",41477898f8aee22d3fdd4d7f40ea227b,image,image/jpeg,531644,https://assets.calm.com/41477898f8aee22d3fdd4d7f40ea227b.jpeg,1920,1920,"['#e0830b', '#722404']",4a06a9420e3d3069ab47779a4878b53a,image,image/jpeg,554562,https://assets.calm.com/4a06a9420e3d3069ab47779a4878b53a.jpeg,1920,1920,"['#c6831c', '#765c10']",,,,,,,,,4a06a9420e3d3069ab47779a4878b53a,image,image/jpeg,554562,https://assets.calm.com/4a06a9420e3d3069ab47779a4878b53a.jpeg,1920,1920,"['#c6831c', '#765c10']",41477898f8aee22d3fdd4d7f40ea227b,image,image/jpeg,531644,https://assets.calm.com/41477898f8aee22d3fdd4d7f40ea227b.jpeg,1920,1920,"['#e0830b', '#722404']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,,,,,,,,,,,,
V1V2k9OMr,VkeVhk5_zB,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-01-15T01:43:58.704Z,143,Painted Dreams with Bob Ross,en,0-default,"Tonight, paint a masterpiece on the canvas of your imagination with legendary painter Bob Ross, host of ‘The Joy of Painting’ series.",751196f76fa0d527f4643e9e260a1cf7,False,True,sleep_stories,generic,False,2018-07-06T17:02:11.534Z,2025-03-07T21:01:55.305Z,Schlafgeschichte,zL4Pog18,Bob Ross,True,NypB60q1B,Bob Ross,"Bob Ross war ein amerikanischer Maler, Kunstlehrer und Fernsehstar. Er konzipierte und moderierte „The Joy of Painting“, ein Bildungsprogramm für das Fernsehen, das von 1983 bis 1994 auf PBS gesendet wurde. Das Erbe von Bob lebt in Hunderten von YouTube-Videos seiner Malsendung weiter, sodass er bis heute seine verschrobenen, aber weisen Wahrheiten über die Kunst und das Leben weitergibt.",False,2018-06-02T01:09:00.498Z,2018-07-06T17:05:47.229Z,6366299877ddc072a0a57754f0fe61d7,image,image/jpeg,75992.0,https://assets.calm.com/6366299877ddc072a0a57754f0fe61d7.jpeg,500.0,500.0,"['#493d34', '#d4bfb8', '#80b4bb']",478379bb6663ce7108b0f83fef8a2594,image,image/jpeg,1943311,https://assets.calm.com/478379bb6663ce7108b0f83fef8a2594.jpeg,1920,1920,"['#0ba3cd', '#0c5ca4']",1ba8963b4c8747e437ab1aa9bec4462d,image,image/jpeg,1907990,https://assets.calm.com/1ba8963b4c8747e437ab1aa9bec4462d.jpeg,1920,1920,"['#0ea5ce', '#042c54']",,,,,,,,,1ba8963b4c8747e437ab1aa9bec4462d,image,image/jpeg,1907990,https://assets.calm.com/1ba8963b4c8747e437ab1aa9bec4462d.jpeg,1920,1920,"['#0ea5ce', '#042c54']",478379bb6663ce7108b0f83fef8a2594,image,image/jpeg,1943311,https://assets.calm.com/478379bb6663ce7108b0f83fef8a2594.jpeg,1920,1920,"['#0ba3cd', '#0c5ca4']",,,,,,,,,,,,,,,,,
Qtpd9OIrYs,bmozKjpmtB,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-04-12T23:36:33.290Z,139,The Myth of Atlantis,en,0-default,"Tonight, voyage to the frontier of history and legend in a special ASMR Sleep Story about the mythical lost continent, Atlantis.",d4daf6dd3e57138a2344b9dfeb065eb9,False,True,sleep_stories,generic,False,2019-03-18T11:27:14.734Z,2025-03-24T15:17:12.406Z,Schlafgeschichte,gm392PXV,The French Whisperer,True,0hjg9S70_K,The French Whisperer,"The French Whisperer ist ein bekannter ASMR-Sprecher, der auf seinem YouTube-Kanal Themen wie Geschichte, Wissenschaft, Literatur und Kunst behandelt. Sein französischer Akzent sorgt dabei zusätzlich für Entspannung.",False,2019-03-18T11:32:56.571Z,2019-03-18T11:34:32.941Z,bd179d0074b4862284e0f727e0ed1095,image,image/jpeg,155179.0,https://assets.calm.com/bd179d0074b4862284e0f727e0ed1095.jpeg,400.0,400.0,"['#9d6d4e', '#19110c', '#d5d7d0']",538a8e397f90f0d8fdf787eca7319616,image,image/jpeg,8938434,https://assets.calm.com/538a8e397f90f0d8fdf787eca7319616.jpeg,1920,1920,"['#1884bb', '#06347f']",ec14c58666ca88612eb88d51a82b4b50,image,image/jpeg,9141851,https://assets.calm.com/ec14c58666ca88612eb88d51a82b4b50.jpeg,1920,1920,"['#157db3', '#104e7d']",,,,,,,,,ec14c58666ca88612eb88d51a82b4b50,image,image/jpeg,9141851,https://assets.calm.com/ec14c58666ca88612eb88d51a82b4b50.jpeg,1920,1920,"['#157db3', '#104e7d']",538a8e397f90f0d8fdf787eca7319616,image,image/jpeg,8938434,https://assets.calm.com/538a8e397f90f0d8fdf787eca7319616.jpeg,1920,1920,"['#1884bb', '#06347f']",,,,,,,,,,,,,,,,,
7W8bjlfeFT,3k6vXzTTOv,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-06-24T17:00:00.000Z,12578,The Art of Presence,en,0-default,"Let Colman Domingo lull you to sleep with a soothing tale of artistic discovery, where a young dreamer finds his true voice through a wise mentor and the surprising melodies of street music.",6cd1519eca24b66bbdf26b3b3db72e21,False,True,sleep_stories,generic,False,2025-06-05T16:07:15.321Z,2025-11-21T17:26:53.032Z,Schlafgeschichte,Q2NMLZzw,Jonterri Gadson,True,OPiZyQGfIG,Colman Domingo,"Colman Domingo ist ein zweifach für den Oscar, den BAFTA und den Tony Award nominierter Schauspieler, Autor, Regisseur und Produzent. Er gewann für seine Arbeit an der HBO-Serie Euphoria einen Emmy und spielte unter anderem in den Filmen „Rustin“, „Sing Sing“, „The Color Purple“, (Die Farbe Lila) „Zola“, „Candyman“ und „If Beale Street Could Talk“ (Beale Street) mit. Als Produzent arbeitete er unter anderem an „Sing Sing“ auf A24, „It's What's Inside“ (Zeig mir, wer du bist) auf Netflix, „Fear the Walking Dead“ auf AMC, „You are Here“ auf AMC, „Bottomless Brunch at Colman's“ und der für den Oscar nominierte Kurzfilm „New Moon“. Colman spielt derzeit in der Netflix-Serie „The Madness“ sowie in der Tina Fey-Komödie „The Four Seasons“ mit.",False,2025-06-05T16:30:55.418Z,2025-06-13T16:12:48.945Z,60abd24ec9998955f0499daa9377f467,image,image/jpeg,152400.0,https://assets.calm.com/60abd24ec9998955f0499daa9377f467.jpeg,630.0,630.0,"['#b58856', '#6d351c']",91982800cc6b291f58dd6188254131e9,image,image/png,1971983,https://assets.calm.com/91982800cc6b291f58dd6188254131e9.png,1080,1080,"['#d8828a', '#2e6871']",6cd1519eca24b66bbdf26b3b3db72e21,image,image/png,1965942,https://assets.calm.com/6cd1519eca24b66bbdf26b3b3db72e21.png,1080,1080,"['#5484bc', '#284f6b']",,,,,,,,,6cd1519eca24b66bbdf26b3b3db72e21,image,image/png,1965942,https://assets.calm.com/6cd1519eca24b66bbdf26b3b3db72e21.png,1080,1080,"['#5484bc', '#284f6b']",91982800cc6b291f58dd6188254131e9,image,image/png,1971983,https://assets.calm.com/91982800cc6b291f58dd6188254131e9.png,1080,1080,"['#d8828a', '#2e6871']",,"Euphoria, The Four Seasons, Madness, Rustin, Netflix",False,2025-11-24T00:00:00.000Z,2025-11-24T16:00:00.000Z,,,,,,,,,,False,,
B7M-NgtkMt,A0sQM9JQiN,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-02-13T18:00:00.000Z,9,Fossils with Professor Rambles,en,0-default,Join Professor Rambles on a dreamy dig for dinosaurs.,6233cfc0394faa325f9cbb6682b3a426,False,True,sleep_stories,generic,False,2022-02-09T17:52:32.118Z,2025-03-06T16:13:43.799Z,Schlafgeschichte,Y1K4Lnl9,Jacob Young,True,PA22woS9tC,Professor Rambles,"Professor Rambles ist ein kleiner Abenteurer mit einem sehr großen Leben. Der Professor fliegt gern mit seinem Heißluftballon um die Welt und hat dazu noch mehrere Ehrendiplome inne. Er hält einen Highscore in seiner Lieblingsspielhalle und ist der Leiter der Rambles Adventurers Society – einem geheimen Club von Interspezies-Entdeckern, die sich auf nicht allzu geheime Weise begrüßen: „Yayayayaya“.",False,2021-11-10T23:07:29.637Z,2022-06-10T13:17:32.958Z,de78116e1ddc7ac009a665b6ba742373,image,image/jpeg,625372.0,https://assets.calm.com/de78116e1ddc7ac009a665b6ba742373.jpeg,700.0,700.0,"['#940d57', '#95074c']",c44f4ed8ea4323299286163fe21a30f4,image,image/jpeg,3095664,https://assets.calm.com/c44f4ed8ea4323299286163fe21a30f4.jpeg,3000,3000,"['#f2ac4c', '#640f60']",f2d3d4930fd8e3b794848c7ac4c8ccdf,image,image/jpeg,3124114,https://assets.calm.com/f2d3d4930fd8e3b794848c7ac4c8ccdf.jpeg,3000,3000,"['#f2ac4c', '#640f60']",,,,,,,,,f2d3d4930fd8e3b794848c7ac4c8ccdf,image,image/jpeg,3124114,https://assets.calm.com/f2d3d4930fd8e3b794848c7ac4c8ccdf.jpeg,3000,3000,"['#f2ac4c', '#640f60']",c44f4ed8ea4323299286163fe21a30f4,image,image/jpeg,3095664,https://assets.calm.com/c44f4ed8ea4323299286163fe21a30f4.jpeg,3000,3000,"['#f2ac4c', '#640f60']",,,,,,,,,,,,,,,,,
K93pblq,dwEx9NOM1,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-03-18T11:40:29.741Z,143,View From Above,en,0-default,"Join Commander Terry Virts aboard the International Space Station on an enchanting star-filled voyage from his new book, View From Above.",a297155647345eaf010bad25a59eeb6a,False,True,sleep_stories,generic,False,2017-12-01T20:40:06.033Z,2025-03-10T16:46:58.422Z,Schlafgeschichte,y3JkJ93x,Terry Virts,True,ZzyKa6jkD,Terry Virts,"Terry Virts ist NASA-Astronaut und ein ausgezeichneter Weltraumfotograf. Er hat über sieben Monate im All verbracht. Seine Leidenschaft ist es, seine großartigen Luftaufnahmen von der Erde zu teilen und spannende Geschichten vom Leben am Rand der Atmosphäre zu erzählen.",False,2017-12-01T20:38:17.664Z,2017-12-01T20:38:17.664Z,d74200494b39b347724462eef22dc104,image,image/jpeg,48636.0,https://assets.calm.com/d74200494b39b347724462eef22dc104.jpeg,500.0,500.0,"['#222d3f', '#cb9d8e', '#48b1d3']",b8ed285916f0c191c84c7b1f8e06a0cd,image,image/jpeg,230137,https://assets.calm.com/b8ed285916f0c191c84c7b1f8e06a0cd.jpeg,1920,1920,"['#2bacd4', '#06568d']",514cd657cd5537071159a7b78e72095e,image,image/jpeg,251407,https://assets.calm.com/514cd657cd5537071159a7b78e72095e.jpeg,2400,2400,"['#425c8c', '#124a68']",2437ad715abcfe02567d31b39ed8e519,image,image/jpeg,83934.0,https://assets.calm.com/2437ad715abcfe02567d31b39ed8e519.jpeg,1125.0,300.0,"['#448cbc', '#1f2968']",514cd657cd5537071159a7b78e72095e,image,image/jpeg,251407,https://assets.calm.com/514cd657cd5537071159a7b78e72095e.jpeg,2400,2400,"['#425c8c', '#124a68']",2437ad715abcfe02567d31b39ed8e519,image,image/jpeg,83934,https://assets.calm.com/2437ad715abcfe02567d31b39ed8e519.jpeg,1125,300,"['#448cbc', '#1f2968']",,,,,,Non-Fiction,,,,,,,,,,,
0zPw8x9,BL146ADxy,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.293Z,214,Dr. Orma's Sleep Science,en,0-default,"Sleep Advice from Dr. Steve Orma, a clinical psychologist and specialist in helping people with their sleep, anxiety and stress.",ef9e1222abc76c2f1925952a8b36deb2,False,True,sleep_stories,generic,False,2016-11-10T20:26:39.046Z,2025-03-25T17:08:59.206Z,Schlafgeschichte,61GWG2LR,Dr. Steve Orma,True,EkxW7bZBmQ,Dr. Steve Orma,"Dr. Steve Orma ist zugelassener Psychologe mit Spezialisierung auf die Behandlung von Schlaflosigkeit, Unruhe und Stress und Moderator des Podcasts „Selfish for Success“. Er hat mit jungen Berufstätigen, Unternehmern, Müttern und Studierenden gearbeitet. Aufgrund seines Fachwissens zur psychischen Gesundheit wird er häufig in den Medien zitiert, unter anderem in Fast Company, Women’s Health, Men’s Journal und weiteren Publikationen.",False,2017-06-27T20:45:52.188Z,2017-11-07T18:59:27.116Z,8e7913558f09acbd13dfe921f2a32de9,image,image/jpeg,28336.0,https://assets.calm.com/8e7913558f09acbd13dfe921f2a32de9.jpeg,400.0,400.0,"['#504034', '#d3987d', '#a29e9f']",4f675684ed056322233769632b79495f,image,image/jpeg,108273,https://assets.calm.com/4f675684ed056322233769632b79495f.jpeg,1920,1920,"['#9a9664', '#504e34']",cbae0493038849a05be6273287e17920,image,image/jpeg,138821,https://assets.calm.com/cbae0493038849a05be6273287e17920.jpeg,2400,2400,"['#3fafbf', '#040b0c']",2273357910a9f114ffc70738d448f2b8,image,image/jpeg,64842.0,https://assets.calm.com/2273357910a9f114ffc70738d448f2b8.jpeg,1125.0,300.0,"['#918f6d', '#4b4a38']",cbae0493038849a05be6273287e17920,image,image/jpeg,138821,https://assets.calm.com/cbae0493038849a05be6273287e17920.jpeg,2400,2400,"['#3fafbf', '#040b0c']",2273357910a9f114ffc70738d448f2b8,image,image/jpeg,64842,https://assets.calm.com/2273357910a9f114ffc70738d448f2b8.jpeg,1125,300,"['#918f6d', '#4b4a38']",,,,,,Sleep Education,,,,,,,,,,,
EJdI22GOV,NyxOU2nfd4,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.289Z,141,The Last Storytellers,en,0-default,"Doze off to one of the world’s oldest bedtime stories as Richard shares a classic Moroccan tale from his latest book, The Last Storytellers.",51fc381de85eb3b4da68e23ad9e5c929,False,True,sleep_stories,generic,False,2018-03-02T22:16:24.056Z,2025-03-07T20:55:47.750Z,Schlafgeschichte,9V8QW3lN,Richard Hamilton,True,EJRJ62MO4,Richard Hamilton,"Richard Hamilton ist seit 1995 als Journalist für die BBC tätig und war Korrespondent in Marokko, Südafrika und Madagaskar. Außerdem war er als Afrika-Redakteur für BBC World Service Radio tätig, für das er heute als internationaler Berichterstatter arbeitet. Richards erstes Buch, „The Last Storytellers: Tales from the Heart of Morocco“, erschien 2011. Derzeit schreibt er an seinem zweiten Buch über die Kulturgeschichte von Tanger aus der Sicht von Schriftstellern, Künstlern und Musikern, die über die Jahrhunderte in der Stadt lebten. Seine Frau Caroline arbeitet ebenfalls für die BBC. Sie leben mit ihren beiden Kindern in West-London.",False,2018-03-02T22:18:53.335Z,2018-08-02T20:53:14.015Z,173a3fa4794430587e098ce14692accb,image,image/jpeg,157482.0,https://assets.calm.com/173a3fa4794430587e098ce14692accb.jpeg,500.0,500.0,"['#dccccb', '#8f5244', '#3d2925']",00c7f97a3ad6df136c35bae9c032ff18,image,image/jpeg,1743098,https://assets.calm.com/00c7f97a3ad6df136c35bae9c032ff18.jpeg,1920,1920,"['#e3852a', '#83340b']",4289a0b395706ba3165483b46eccc55b,image,image/jpeg,1695732,https://assets.calm.com/4289a0b395706ba3165483b46eccc55b.jpeg,1920,1920,"['#c47425', '#8a3b04']",,,,,,,,,4289a0b395706ba3165483b46eccc55b,image,image/jpeg,1695732,https://assets.calm.com/4289a0b395706ba3165483b46eccc55b.jpeg,1920,1920,"['#c47425', '#8a3b04']",00c7f97a3ad6df136c35bae9c032ff18,image,image/jpeg,1743098,https://assets.calm.com/00c7f97a3ad6df136c35bae9c032ff18.jpeg,1920,1920,"['#e3852a', '#83340b']",,,,,,Fiction,,,,,,,,,,,
4JoqTr6lH,VJgjqTSpxB,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-01-15T01:43:41.877Z,143,Happy Little Zzzs with Bob Ross,en,0-default,Drift off to the soothing brush strokes of beloved painter and TV host Bob Ross in another episode of ‘The Joy of Painting’,2b305832d519bd39cae33cb5f5a124c3,False,True,sleep_stories,generic,False,2018-06-16T00:48:58.822Z,2025-03-07T21:05:47.158Z,Schlafgeschichte,zL4Pog18,Bob Ross,True,NypB60q1B,Bob Ross,"Bob Ross war ein amerikanischer Maler, Kunstlehrer und Fernsehstar. Er konzipierte und moderierte „The Joy of Painting“, ein Bildungsprogramm für das Fernsehen, das von 1983 bis 1994 auf PBS gesendet wurde. Das Erbe von Bob lebt in Hunderten von YouTube-Videos seiner Malsendung weiter, sodass er bis heute seine verschrobenen, aber weisen Wahrheiten über die Kunst und das Leben weitergibt.",False,2018-06-02T01:09:00.498Z,2018-07-06T17:05:47.229Z,6366299877ddc072a0a57754f0fe61d7,image,image/jpeg,75992.0,https://assets.calm.com/6366299877ddc072a0a57754f0fe61d7.jpeg,500.0,500.0,"['#493d34', '#d4bfb8', '#80b4bb']",6eb3f8e4c54f991a8e29719e32583a78,image,image/jpeg,1252223,https://assets.calm.com/6eb3f8e4c54f991a8e29719e32583a78.jpeg,1920,1920,"['#3fbce3', '#194035']",a1c98ff4cd6e369a02ceb5f89df07db2,image,image/jpeg,232652,https://assets.calm.com/a1c98ff4cd6e369a02ceb5f89df07db2.jpeg,1920,1920,"['#1dafd8', '#ac8c14']",,,,,,,,,a1c98ff4cd6e369a02ceb5f89df07db2,image,image/jpeg,232652,https://assets.calm.com/a1c98ff4cd6e369a02ceb5f89df07db2.jpeg,1920,1920,"['#1dafd8', '#ac8c14']",6eb3f8e4c54f991a8e29719e32583a78,image,image/jpeg,1252223,https://assets.calm.com/6eb3f8e4c54f991a8e29719e32583a78.jpeg,1920,1920,"['#3fbce3', '#194035']",,,,,,,,,,,,,,,,,
B7C_B2eDBY,yNmlhCb66_,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-05T18:00:00.000Z,22,Sienna Slowly Saves Christmas,en,0-default,Join Sienna the Sleepy Sloth for a magical Christmas adventure aboard Santa's sleigh.,ac940689191c5af73067ab74313c5a78,False,True,sleep_stories,generic,False,2021-11-30T19:49:33.894Z,2025-03-07T17:32:52.856Z,Schlafgeschichte,mKxrRmDZ,Claire Epstein,True,4udg2Ns2eL,Will DeRenzy Martin,"Will hat eine klassische Schauspielausbildung. Durch seine Begeisterung für Games und Animation bekam er Zugang zur VoiceOver-Welt. Seit seinem Abschluss an der Guildhall School of Music and Drama in London hat Will seine Stimme für Unternehmensauftritte, eLearning-Kurse, medizinische Erklärungen, verschiedenen Hörbücher, mehrere Charaktere in verschiedenen Spielen und mindestens einen Werbespot zur Verfügung gestellt.
Wenn er nicht in seiner Kabine sitzt, singt er gerne laut, kocht und treibt Sport, wenn auch nicht alles zur selben Zeit.",False,2021-11-30T19:53:15.918Z,2022-01-13T18:13:34.121Z,de3fa7939b31ac96b603982e9e4416a4,image,image/jpeg,1323719.0,https://assets.calm.com/de3fa7939b31ac96b603982e9e4416a4.jpeg,2000.0,2000.0,"['#2c488f', '#1d326b']",4541a52c8c1e57856d0a12bc5e0adb4e,image,image/jpeg,2499855,https://assets.calm.com/4541a52c8c1e57856d0a12bc5e0adb4e.jpeg,2500,2500,"['#048ac9', '#047cac']",5121893bb35ed0e70b83916c6dc08c3e,image,image/jpeg,2706449,https://assets.calm.com/5121893bb35ed0e70b83916c6dc08c3e.jpeg,2500,2500,"['#0599c3', '#0473ab']",,,,,,,,,5121893bb35ed0e70b83916c6dc08c3e,image,image/jpeg,2706449,https://assets.calm.com/5121893bb35ed0e70b83916c6dc08c3e.jpeg,2500,2500,"['#0599c3', '#0473ab']",4541a52c8c1e57856d0a12bc5e0adb4e,image,image/jpeg,2499855,https://assets.calm.com/4541a52c8c1e57856d0a12bc5e0adb4e.jpeg,2500,2500,"['#048ac9', '#047cac']",,,,,,,,,,,,,,,,,
0vCdeWx38e,umhzvUETro,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-02-09T18:00:00.000Z,50,The Beauty of Belize,en,0-default,"Discover the rainforest, caves, and the deep sea in a country that inspires easy wanderings and relaxation.",6e5e958609ed4e95deae2a0685aec44b,False,True,sleep_stories,generic,False,2021-02-01T17:05:16.081Z,2025-03-07T17:24:59.963Z,Schlafgeschichte,9kKPO5Q1,Christina Yang,True,QtYdaY0PPg,Mateo d'Amato,"Mateo d'Amato ist der Sohn einer Argentinierin und eines Italieners. Er war schon immer fasziniert von internationalen Kulturen und Sprachen. Als Kind verbrachte er den Sommer in der Dominikanischen Republik. Er lernte die Meditation kennen, indem er dem gleichmäßigen, beruhigenden Rhythmus der Wellen folgte, die ans Ufer schlugen. Mateo lebt in New York und war in mehreren Indie-Filmen zu sehen sowie in bekannten Werbespots mit Legenden wie Snoop Dogg. Darüber hinaus übernahm er Rollen in Serien auf HBO und Netflix. Mateo hat mehrere Audiobücher eingesprochen, animierte und Videospielfiguren zum Leben erweckt und Theaterstücke produziert. Er ist zertifizierter Reiki-Experte.",False,2021-02-01T17:58:57.893Z,2021-02-26T18:49:32.181Z,43c7a59c0fe9eb8cf71c734ddfb10ddc,image,image/jpeg,1734397.0,https://assets.calm.com/43c7a59c0fe9eb8cf71c734ddfb10ddc.jpeg,2000.0,2000.0,"['#bc846f', '#392013']",dff2c4c19993e3069fe0ac7dc3d6e985,image,image/jpeg,3508651,https://assets.calm.com/dff2c4c19993e3069fe0ac7dc3d6e985.jpeg,2000,2000,"['#1a79d7', '#0571a8']",5464a976db47943707b0b7454f8ff687,image,image/jpeg,3616993,https://assets.calm.com/5464a976db47943707b0b7454f8ff687.jpeg,2000,2000,"['#1b79d7', '#056fa0']",,,,,,,,,5464a976db47943707b0b7454f8ff687,image,image/jpeg,3616993,https://assets.calm.com/5464a976db47943707b0b7454f8ff687.jpeg,2000,2000,"['#1b79d7', '#056fa0']",dff2c4c19993e3069fe0ac7dc3d6e985,image,image/jpeg,3508651,https://assets.calm.com/dff2c4c19993e3069fe0ac7dc3d6e985.jpeg,2000,2000,"['#1a79d7', '#0571a8']",,,,,,,,,,,,,,,,,
